,comm_2
6661,764273495085871105
6662,841805564
6663,2416164962
6664,388676577
6665,1140738747564253184
6666,3885960087
6667,145339827
6668,1145851491397308417
6669,2398526442
6670,759925364122497024
6671,556632336
6672,2361585750
6673,1462248667
6674,912500989
6675,1246906948047581184
6676,387348237
6677,1098711044753707008
6678,359016361
6679,170793720
6680,1220151193
6681,115701187
6682,993912632783421440
6683,2763526672
6684,924831814165848064
6685,81122215
6686,139909513
6687,239723082
6688,915651426336038917
6689,725333329420099584
6690,106300390
6691,1262875065521184769
6692,181279520
6693,716309133218209792
6694,2352293238
6695,956317848
6696,1340827949466079235
6697,187355261
6698,775147722231910400
6699,2402065369
6700,1421218686
6701,1355897037682831360
6702,635579175
6703,489578619
6704,3161509474
6705,133953362
6706,769372906900090880
6707,2227657820
6708,1210852209795072000
6709,1069202613533634560
6710,1034825511720157185
6711,751147646
6712,129258272
6713,108313351
6714,168317458
6715,853530721
6716,453938558
6717,952871743445700610
6718,1285977348
6719,942927902554849280
6720,73107311
6721,1214217010751520768
6722,2895565085
6723,37312595
6724,155017742
6725,310851569
6726,1335362240589991944
6727,312081056
6728,165033288
6729,1332367473925103621
6730,2484029928
6731,724598325857673216
6732,1086810923241820160
6733,1007820205601574914
6734,1075890461070508033
6735,555800839
6736,1176155085484756993
6737,7178612
6738,1140317361821626368
6739,906631609985781761
6740,842903291172470784
6741,348432729
6742,374666658
6743,295928937
6744,2878228660
6745,187520787
6746,2736174937
6747,487604544
6748,1226348307875758080
6749,120199297
6750,286364198
6751,1088796412320583681
6752,200511382
6753,1288880218334265345
6754,194459450
6755,468040173
6756,3807320535
6757,1296266243704594432
6758,502027453
6759,1325971011305672706
6760,1171243650396971009
6761,1180267700934909952
6762,1163085730551402501
6763,173946210
6764,548077746
6765,144280562
6766,334969152
6767,308744013
6768,268387275
6769,982340198
6770,2702146094
6771,157863662
6772,1122819460715433985
6773,143998353
6774,994919058373009408
6775,105446139
6776,1424040612
6777,957365200365158401
6778,1109555465766293505
6779,809055115
6780,3809082676
6781,75117766
6782,197183612
6783,976146259982635008
6784,548045235
6785,910627677119352832
6786,1035286907863920641
6787,4860128765
6788,45053279
6789,1681691281
6790,187252834
6791,78149948
6792,1012460613505896449
6793,45402720
6794,1287575446465523713
6795,1117447810675302401
6796,160539220
6797,941443124706140160
6798,180747505
6799,1551537043
6800,753480312
6801,1310078541963440128
6802,1213630003549573120
6803,909520300592828417
6804,1284829958167298050
6805,180152744
6806,1407604644
6807,2544567618
6808,69059107
6809,1341453867045810179
6810,228717827
6811,1320167248154296321
6812,541325828
6813,146648001
6814,2273904519
6815,219835705
6816,1228148972
6817,715738831090229248
6818,73882160
6819,2650034074
6820,842695100
6821,3287974414
6822,29707352
6823,226955231
6824,141280115
6825,2350012362
6826,214516796
6827,1333609988741324800
6828,1297390837
6829,1206366696203866113
6830,1183813972815962114
6831,140980147
6832,2379696240
6833,828327429844369409
6834,1174340723581292545
6835,1662535304
6836,473890472
6837,4636031733
6838,1357531572610736129
6839,316068412
6840,144891873
6841,283775174
6842,967201095712952321
6843,790259987494866944
6844,1121229339763384320
6845,942770938147430400
6846,790536183910653952
6847,604995476
6848,1327556625016688641
6849,305672277
6850,2740107411
6851,209003727
6852,3402023547
6853,112764082
6854,3341414722
6855,37087283
6856,422826801
6857,44394152
6858,2817444740
6859,209144450
6860,538602358
6861,346826139
6862,279706455
6863,1023014382551408645
6864,1351240767591886852
6865,857268405593886721
6866,1363437546
6867,971919787717742593
6868,123601390
6869,4459417233
6870,172353254
6871,1167769251308101634
6872,739110172895903745
6873,127299711
6874,330757260
6875,1041075576012890112
6876,1339760053
6877,759105279430692864
6878,2317742246
6879,1134818094759784448
6880,355038856
6881,1204170850917855232
6882,1252059207106519041
6883,1388584746
6884,935279420
6885,1152559186699591680
6886,147995297
6887,4237170443
6888,900167522
6889,635604538
6890,1370053205086892037
6891,1338784607932739585
6892,1284609921368182790
6893,1295416386156666880
6894,955108360080240640
6895,138312513
6896,2371183357
6897,73208090
6898,746348457007386624
6899,1137404225108025344
6900,1440908784
6901,1139505143664259073
6902,243817631
6903,1615667414
6904,1392183650
6905,973988404856795144
6906,2863284671
6907,1252663955547459586
6908,833755118097010689
6909,859951173104697345
6910,8596402
6911,293192956
6912,392852790
6913,471552475
6914,101060386
6915,1152755346
6916,1280126575271456768
6917,839182078335926272
6918,213857996
6919,246037559
6920,2840586377
6921,37216149
6922,1283477623465746434
6923,142014736
6924,1046114558832783360
6925,120594535
6926,716475408
6927,201755000
6928,1350873221936119819
6929,68542326
6930,330100434
6931,2256245567
6932,1036649987768311808
6933,1299539942088101888
6934,191596724
6935,1201679218440101889
6936,315449260
6937,172125346
6938,3701352916
6939,841448453163122688
6940,1079352954904346624
6941,273139702
6942,1319598567296741377
6943,3305098461
6944,2266001923
6945,1272970550185545729
6946,910115126832967681
6947,524364476
6948,860258491
6949,1017057000780369920
6950,1551420468
6951,947745530
6952,1031237894382530560
6953,251815211
6954,57768434
6955,1214258422218014721
6956,743206798199500800
6957,1081034944980443136
6958,80124913
6959,260773916
6960,1350899572256759811
6961,3422874839
6962,907814141443878912
6963,184069666
6964,1294644105578975233
6965,3004433164
6966,191337158
6967,710603627388395520
6968,327430636
6969,333595645
6970,428561643
6971,1009920625
6972,24905712
6973,1154356349565841408
6974,553000102
6975,17626692
6976,166704830
6977,96901611
6978,354692102
6979,900049833603608576
6980,957953906
6981,527793147
6982,968004011508019200
6983,568648111
6984,1162795914764984321
6985,2168733268
6986,1326910895491076096
6987,1362470092320215040
6988,747930224470462465
6989,273272856
6990,1240911979700682753
6991,188088123
6992,1347661963594264588
6993,186528862
6994,838226097636507649
6995,790378241185968128
6996,1198792183433891843
6997,842469357192151041
6998,761806056515330048
6999,471520343
7000,968729468885000194
7001,1156248539426693125
7002,1491852109
7003,3959829436
7004,224318255
7005,466139339
7006,1328536519083220992
7007,720992047
7008,447599712
7009,61843618
7010,1176903171152781312
7011,160762565
7012,988416240250228737
7013,170411896
7014,1103802463705026561
7015,1248350591161716738
7016,403232552
7017,574625286
7018,1141752457233674240
7019,1658121882
7020,580870610
7021,139204794
7022,851050082
7023,1245546216064237568
7024,182075979
7025,1241007622288965633
7026,787471142093201408
7027,1261092544831782913
7028,1047393637317971968
7029,1002999735186227206
7030,1237833702
7031,1277394409336733697
7032,1026140876836356097
7033,931974454233763840
7034,287868119
7035,493721511
7036,1291841395
7037,183088828
7038,534744485
7039,1326592746
7040,177965969
7041,384859664
7042,840509305
7043,417313542
7044,2485229460
7045,417021026
7046,255731501
7047,201778033
7048,110814805
7049,150679065
7050,610319414
7051,309026205
7052,1122339864643551232
7053,128688978
7054,2284224133
7055,1356650920445173770
7056,500234676
7057,162463321
7058,1046140878
7059,905582059590230016
7060,1321045011610349568
7061,175367354
7062,299612820
7063,125780743
7064,841729916332888065
7065,362815466
7066,1328731526679453696
7067,1089675710107697152
7068,838911678070861824
7069,410675072
7070,297164469
7071,3019031794
7072,2341274851
7073,115591150
7074,138555927
7075,1267262847660314624
7076,1241435920173326347
7077,1154205336187940864
7078,1045117028733001728
7079,3307972757
7080,532591207
7081,1279547158664970242
7082,124359730
7083,1032135034793349125
7084,148066026
7085,294734498
7086,994069290
7087,1533176420
7088,2181074292
7089,1115278234147364864
7090,2777509775
7091,189682802
7092,4190263247
7093,904050018524553216
7094,150673380
7095,147832930
7096,183997763
7097,1144843064407711744
7098,150381418
7099,242390939
7100,146144286
7101,915068132
7102,176592046
7103,167897010
7104,2750848096
7105,1317943619005878272
7106,877532201252003841
7107,374084157
7108,204509784
7109,1541452674
7110,1240339345271336961
7111,342682166
7112,1311146790247378946
7113,392342267
7114,374774423
7115,838962540
7116,296988930
7117,130159763
7118,1032201210470846465
7119,17678576
7120,1191845574531780608
7121,10185582
7122,1112360245
7123,1068682785873952768
7124,697041288189894657
7125,3041427490
7126,184929825
7127,838229954848559105
7128,15847976
7129,323579185
7130,238775686
7131,1248093681732800513
7132,1110366601
7133,3920364557
7134,788445625352347648
7135,337344272
7136,51341567
7137,723511081298214912
7138,336706010
7139,2324007980
7140,885474348202643456
7141,1088202276278362112
7142,567309943
7143,1195127066271858688
7144,2353535449
7145,208671388
7146,3106374298
7147,4822107471
7148,145484232
7149,4315419561
7150,851916934941736961
7151,2640898771
7152,1950261500
7153,65214935
7154,2192587416
7155,4869460355
7156,1246799144
7157,845351361252380676
7158,3217414559
7159,1328891852737671171
7160,1354628471486611459
7161,1172895041179791360
7162,1599599684
7163,1002260764747616260
7164,4188760169
7165,1157790648025702401
7166,3353420296
7167,10771982
7168,1209877999518191617
7169,784684647267565568
7170,157884426
7171,4903209735
7172,153417150
7173,1289333666137636865
7174,960287859851874305
7175,4906553237
7176,139279206
7177,1176839764684759048
7178,301641729
7179,128908623
7180,338936666
7181,4874088383
7182,2345318126
7183,256260076
7184,1299453012214071296
7185,2784962981
7186,1161246822528094208
7187,2560400645
7188,65789202
7189,298670653
7190,776195490
7191,2311120413
7192,140063451
7193,3318003082
7194,292071849
7195,118375153
7196,1161086034790309888
7197,593001655
7198,1139989309451329536
7199,1218687937862426625
7200,1336442550308265985
7201,1347979629940924420
7202,1332509676638965765
7203,189015338
7204,2500508888
7205,805326139
7206,965324097428377600
7207,442017990
7208,1332999080805609472
7209,996153622885994498
7210,207580264
7211,1164233616160899072
7212,1160760657295368192
7213,19337830
7214,84153536
7215,156307956
7216,971775517
7217,4399309409
7218,2966823279
7219,915346745655218176
7220,1329028732183601156
7221,1133697039114657798
7222,130361175
7223,804432247
7224,1295009477364715520
7225,176776917
7226,1679653772
7227,1254817239863353345
7228,4850520537
